city,district,district_profile,item_category,bid_count,amount_sum,amount_mean,latest_posted_date,count_score,amount_score,recency_score,competition_score,opportunity_score,recommendation_flag,avg_lead_time_days
전라남도,곡성군,전국 주요 지역,폐기물/환경,23,2180877110.0,94820743.91304348,2026-02-26 17:57:35,0.032448377581120944,0.00018021924706635415,0.2777777777777778,1.0,25.47,제외,2.7
전라남도,곡성군,전국 주요 지역,건설/공사,30,825957000.0,27531900.0,2026-02-12 17:55:11,0.04277286135693215,6.825389104532566e-05,0.24590163934426232,1.0,25.4,제외,1.4
전라북도,완주군,전국 주요 지역,차량/운송,25,5092315210.0,203692608.4,2026-02-19 10:17:17,0.035398230088495575,0.0004208092279765104,0.2608695652173913,1.0,25.34,추천,6.7
전라북도,김제시,전국 주요 지역,차량/운송,31,4358462000.0,140595548.38709676,2026-02-05 14:10:11,0.04424778761061947,0.0003601664378087384,0.23255813953488372,1.0,25.27,추천,5.5
경상남도,창녕군,전국 주요 지역,시설유지보수,28,1215278030.0,43402786.78571428,2026-02-10 14:22:10,0.03982300884955752,0.00010042587477241309,0.24193548387096778,1.0,25.22,추천,2.0
경상남도,경상남도,전국 주요 지역,급수/전기/설비,22,6452414600.0,293291572.72727275,2026-02-20 08:40:43,0.030973451327433628,0.0005332025796593146,0.2631578947368421,1.0,25.2,추천,-11.7
전라남도,고흥군,전국 주요 지역,폐기물/환경,31,3895678050.0,125667033.87096775,2026-02-02 14:30:00,0.04424778761061947,0.00032192376258372615,0.22727272727272727,1.0,25.19,제외,2.8
경상북도,포항시,전국 주요 지역,건설/공사,21,770956001.0,36712190.52380952,2026-02-19 16:59:29,0.029498525073746312,6.370882127398154e-05,0.2608695652173913,1.0,25.09,제외,0.4
경상북도,청송군,전국 주요 지역,폐기물/환경,25,1364555500.0,54582220.0,2026-02-10 17:35:43,0.035398230088495575,0.00011276158737355561,0.24193548387096778,1.0,25.05,제외,2.7
경상북도,청송군,전국 주요 지역,시설유지보수,28,1433110560.0,51182520.0,2026-02-03 09:08:31,0.03982300884955752,0.00011842671230844418,0.22900763358778622,1.0,25.03,추천,3.2
전라북도,전라북도,전국 주요 지역,보험/금융,24,15241101690.0,635045903.75,2026-02-09 10:28:22,0.03392330383480826,0.0012594656793997613,0.24000000000000005,1.0,24.99,추천,5.8
전라남도,진도군,전국 주요 지역,건설/공사,15,4576918700.0,305127913.3333333,2026-02-25 13:55:02,0.02064896755162242,0.00037821885433880157,0.27522935779816515,1.0,24.96,제외,2.9
경상북도,상주시,전국 주요 지역,건설/공사,47,6499444400.0,138286051.06382978,2025-11-18 09:56:19,0.06784660766961652,0.0005370889403840054,0.14423076923076922,1.0,24.89,제외,2.2
전라북도,고창군,전국 주요 지역,시설유지보수,44,32066769380.0,728790213.1818181,2025-12-31 11:21:42,0.06342182890855458,0.002649873762723852,0.18181818181818182,0.977,24.87,추천,7.6
전라남도,전라남도,전국 주요 지역,교육물품/교구,24,9134225539.0,380592730.7916667,2026-02-05 14:58:29,0.03392330383480826,0.0007548170603582716,0.23255813953488372,1.0,24.86,추천,10.6
경상북도,봉화군,전국 주요 지역,기타/미분류,24,10101222000.0,420884250.0,2026-02-04 16:48:55,0.03392330383480826,0.000834725906811912,0.23076923076923073,1.0,24.84,제외,17.0
경상북도,문경시,전국 주요 지역,조경/녹지관리,16,403011000.0,25188187.5,2026-02-20 16:56:35,0.022123893805309734,3.3303269884591735e-05,0.2631578947368421,1.0,24.83,추천,6.8
전라북도,김제시,전국 주요 지역,청소/환경미화,12,741447686.0,61787307.166666664,2026-02-25 14:40:24,0.016224188790560472,6.12703682831586e-05,0.27522935779816515,1.0,24.78,추천,5.9
전라남도,구례군,전국 주요 지역,건설/공사,12,997222000.0,83101833.33333333,2026-02-25 14:08:59,0.016224188790560472,8.240656806105129e-05,0.27522935779816515,1.0,24.78,제외,3.2
전라남도,고흥군,전국 주요 지역,건설/공사,19,1196587000.0,62978263.15789474,2026-02-12 17:03:59,0.02654867256637168,9.888132036444159e-05,0.24590163934426232,1.0,24.75,제외,3.9
전라북도,남원시,전국 주요 지역,인쇄/홍보물,14,14287390130.0,1020527866.4285715,2026-02-20 15:47:42,0.019174041297935103,0.0011806546457685824,0.2631578947368421,1.0,24.74,추천,20.9
전라북도,순창군,전국 주요 지역,보험/금융,9,1356200000.0,150688888.8888889,2026-02-26 11:41:37,0.011799410029498525,0.00011207112117903311,0.2777777777777778,1.0,24.64,데이터부족,5.4
전라북도,정읍시,전국 주요 지역,보험/금융,10,1340454160.0,134045416.0,2026-02-24 08:52:17,0.01327433628318584,0.00011076994587840956,0.27272727272727276,1.0,24.62,추천,6.8
제주특별자치도,서귀포시,전국 주요 지역,조경/녹지관리,18,1060524000.0,58918000.0,2026-02-09 15:02:47,0.025073746312684365,8.763760044040179e-05,0.24000000000000005,1.0,24.61,추천,4.8
경상남도,함안군,전국 주요 지역,폐기물/환경,18,1001303000.0,55627944.44444445,2026-02-09 16:14:36,0.025073746312684365,8.274380611261568e-05,0.24000000000000005,1.0,24.61,제외,3.2
경상남도,양산시,전국 주요 지역,IT장비/전산,12,569996099.0,47499674.916666664,2026-02-20 11:21:59,0.016224188790560472,4.710227243961448e-05,0.2631578947368421,1.0,24.6,추천,2.2
경상남도,경상남도,전국 주요 지역,급식/식자재,18,322186020.0,17899223.333333332,2026-02-09 12:26:54,0.025073746312684365,2.6624206230357164e-05,0.24000000000000005,1.0,24.6,추천,17.4
전라북도,순창군,전국 주요 지역,전문용역/컨설팅,10,1212957000.0,121295700.0,2026-02-23 20:45:57,0.01327433628318584,0.00010023407383273592,0.27027027027027023,1.0,24.59,추천,12.0
경상북도,경산시,전국 주요 지역,폐기물/환경,8,254318000.0,31789750.0,2026-02-26 11:27:57,0.01032448377581121,2.1015855623071334e-05,0.2777777777777778,1.0,24.58,제외,2.0
전라남도,강진군,전국 주요 지역,폐기물/환경,9,983920600.0,109324511.1111111,2026-02-24 16:05:42,0.011799410029498525,8.130739182506043e-05,0.27272727272727276,1.0,24.56,제외,6.2
전라남도,나주시,전국 주요 지역,건설/공사,23,637487000.0,27716826.086956523,2026-01-27 11:21:28,0.032448377581120944,5.267945939172562e-05,0.2173913043478261,1.0,24.56,제외,1.5
전라북도,순창군,전국 주요 지역,조경/녹지관리,16,993659800.0,62103737.5,2026-02-11 14:37:28,0.022123893805309734,8.211220163437089e-05,0.24390243902439027,1.0,24.55,추천,5.7
경상북도,청송군,전국 주요 지역,건설/공사,19,669946100.0,35260321.05263158,2026-02-05 13:41:03,0.02654867256637168,5.536175383905075e-05,0.23255813953488372,1.0,24.55,제외,1.1
전라남도,순천시,전국 주요 지역,폐기물/환경,19,1426986628.0,75104559.36842105,2026-02-04 14:25:17,0.02654867256637168,0.00011792065426002643,0.23076923076923073,1.0,24.53,제외,3.0
경상북도,영천시,전국 주요 지역,폐기물/환경,24,2048179570.0,85340815.41666667,2026-01-23 13:43:48,0.03392330383480826,0.00016925363573653586,0.2112676056338028,1.0,24.53,제외,2.7
전라남도,무안군,전국 주요 지역,건설/공사,21,2176358000.0,103636095.23809524,2026-01-30 08:42:47,0.029498525073746312,0.000179845805299335,0.2222222222222222,1.0,24.52,제외,3.8
전라북도,정읍시,전국 주요 지역,차량/운송,18,3321241000.0,184513388.8888889,2026-02-05 17:14:43,0.025073746312684365,0.0002744545071344736,0.23255813953488372,1.0,24.5,추천,8.2
제주특별자치도,서귀포시,전국 주요 지역,전문용역/컨설팅,10,1912283000.0,191228300.0,2026-02-20 09:08:07,0.01327433628318584,0.00015802366894381725,0.2631578947368421,1.0,24.48,추천,15.7
전라북도,순창군,전국 주요 지역,차량/운송,22,1620252270.0,73647830.45454545,2026-01-26 19:41:37,0.030973451327433628,0.0001338913792152879,0.21582733812949642,1.0,24.48,추천,8.9
경상북도,예천군,전국 주요 지역,폐기물/환경,8,772182100.0,96522762.5,2026-02-23 16:32:33,0.01032448377581121,6.381014135185095e-05,0.27027027027027023,1.0,24.47,제외,2.8
전라북도,정읍시,전국 주요 지역,청소/환경미화,26,2724328896.0,104781880.61538461,2026-01-13 14:56:22,0.03687315634218289,0.0002251280001733944,0.19736842105263158,1.0,24.44,추천,7.5
경상남도,하동군,전국 주요 지역,급수/전기/설비,14,204647200.0,14617657.142857144,2026-02-11 13:18:43,0.019174041297935103,1.6911252875792525e-05,0.24390243902439027,1.0,24.43,추천,0.3
전라북도,무주군,전국 주요 지역,청소/환경미화,9,1785131000.0,198347888.8888889,2026-02-20 14:33:20,0.011799410029498525,0.00014751631958520022,0.2631578947368421,1.0,24.42,데이터부족,5.3
전라남도,전라남도,전국 주요 지역,급식/식자재,9,1550922880.0,172324764.44444445,2026-02-20 14:16:06,0.011799410029498525,0.00012816226664490122,0.2631578947368421,1.0,24.42,데이터부족,8.2
전라북도,익산시,전국 주요 지역,보험/금융,7,1141814120.0,163116302.85714287,2026-02-23 14:12:42,0.008849557522123894,9.435510146471837e-05,0.27027027027027023,1.0,24.41,데이터부족,7.4
경상북도,예천군,전국 주요 지역,건설/공사,19,468744200.0,24670747.36842105,2026-01-30 14:57:00,0.02654867256637168,3.873520722619741e-05,0.2222222222222222,1.0,24.4,제외,1.8
경상북도,고령군,전국 주요 지역,시설유지보수,14,135149140.0,9653510.0,2026-02-10 14:44:41,0.019174041297935103,1.116820206915065e-05,0.24193548387096778,1.0,24.4,추천,0.0
경상남도,의령군,전국 주요 지역,건설/공사,26,11274256186.0,433625237.9230769,2026-02-11 09:43:00,0.03687315634218289,0.0009316609137477287,0.24390243902439027,0.962,24.4,제외,3.1
전라북도,남원시,전국 주요 지역,보험/금융,5,1409885410.0,281977082.0,2026-02-25 18:48:00,0.0058997050147492625,0.00011650747576512371,0.27522935779816515,1.0,24.37,데이터부족,5.2
전라남도,장흥군,전국 주요 지역,폐기물/환경,14,1939521940.0,138537281.42857143,2026-02-09 16:33:36,0.019174041297935103,0.0001602745895643219,0.24000000000000005,1.0,24.37,제외,4.9
전라북도,진안군,전국 주요 지역,차량/운송,14,1179156000.0,84225428.57142857,2026-02-09 18:18:51,0.019174041297935103,9.74408899609084e-05,0.24000000000000005,1.0,24.37,추천,4.5
전라남도,전라남도,전국 주요 지역,경비/보안,8,740058445.0,92507305.625,2026-02-20 10:02:06,0.01032448377581121,6.115556678156747e-05,0.2631578947368421,1.0,24.36,데이터부족,8.5
제주특별자치도,서귀포시,전국 주요 지역,방역/소독,4,291928000.0,72982000.0,2026-02-26 18:00:29,0.004424778761061947,2.4123800518767718e-05,0.2777777777777778,1.0,24.34,데이터부족,5.5
전라북도,군산시,전국 주요 지역,보험/금융,12,3176350030.0,264695835.83333334,2026-02-09 23:17:15,0.016224188790560472,0.00026248127792298737,0.24193548387096778,1.0,24.28,추천,5.3
경상남도,사천시,전국 주요 지역,행사/운영용역,4,72349000.0,18087250.0,2026-02-24 14:10:53,0.004424778761061947,5.978641458621049e-06,0.27272727272727276,1.0,24.27,데이터부족,5.2
전라북도,전라북도,전국 주요 지역,방역/소독,12,53798275480.0,4483189623.333333,2026-02-05 10:57:40,0.016224188790560472,0.004445681352707629,0.23255813953488372,1.0,24.25,추천,7.3
경상남도,경상남도,전국 주요 지역,청소/환경미화,17,793106620.0,46653330.5882353,2026-01-29 14:07:54,0.02359882005899705,6.553926273257143e-05,0.22058823529411764,1.0,24.25,추천,7.9
경상북도,성주군,전국 주요 지역,기타/미분류,3,860435270.0,286811756.6666667,2026-02-25 10:33:36,0.0029498525073746312,7.110304188975378e-05,0.27522935779816515,1.0,24.25,제외,29.0
전라남도,영광군,전국 주요 지역,시설유지보수,13,1295227940.0,99632918.46153846,2026-02-06 09:53:41,0.017699115044247787,0.00010703262602728906,0.234375,1.0,24.23,추천,1.2
전라북도,김제시,전국 주요 지역,보험/금융,4,383081000.0,95770250.0,2026-02-23 14:58:54,0.004424778761061947,3.165633178910572e-05,0.27027027027027023,1.0,24.23,데이터부족,7.8
전라남도,해남군,전국 주요 지역,경비/보안,2,28500000.0,14250000.0,2026-02-26 17:42:24,0.0014749262536873156,2.3551297401581207e-06,0.2777777777777778,1.0,24.23,데이터부족,0.0
전라북도,완주군,전국 주요 지역,인쇄/홍보물,5,1162000000.0,232400000.0,2026-02-20 14:00:15,0.0058997050147492625,9.602318449346444e-05,0.2631578947368421,1.0,24.19,데이터부족,9.6
경상북도,상주시,전국 주요 지역,경비/보안,3,3893601420.0,1297867140.0,2026-02-23 15:32:23,0.0029498525073746312,0.00032175215791452246,0.27027027027027023,1.0,24.18,데이터부족,11.3
전라북도,정읍시,전국 주요 지역,급식/식자재,5,599529800.0,119905960.0,2026-02-20 09:50:25,0.0058997050147492625,4.954282323126492e-05,0.2631578947368421,1.0,24.18,데이터부족,11.8
경상남도,사천시,전국 주요 지역,시설유지보수,16,264803050.0,16550190.625,2026-01-28 09:44:37,0.022123893805309734,2.1882299590862384e-05,0.21897810218978103,1.0,24.17,추천,0.2
경상북도,성주군,전국 주요 지역,청소/환경미화,1,5000000.0,5000000.0,2026-02-26 09:50:10,0.0,4.131806561680914e-07,0.2777777777777778,1.0,24.17,데이터부족,0.0
전라남도,구례군,전국 주요 지역,기타/미분류,2,9460000.0,4730000.0,2026-02-24 09:51:36,0.0014749262536873156,7.817378014700289e-07,0.27272727272727276,1.0,24.15,제외,0.0
전라북도,진안군,전국 주요 지역,보험/금융,8,900360530.0,112545066.25,2026-02-13 11:03:37,0.01032448377581121,7.44023109146501e-05,0.24793388429752067,1.0,24.13,데이터부족,7.8
전라북도,부안군,전국 주요 지역,차량/운송,12,1061689710.0,88474142.5,2026-02-04 12:22:51,0.016224188790560472,8.773393020494213e-05,0.23076923076923073,1.0,24.11,추천,5.1
경상북도,칠곡군,전국 주요 지역,건설/공사,9,359799630.0,39977736.666666664,2026-02-10 17:48:02,0.011799410029498525,2.97324494424873e-05,0.24193548387096778,1.0,24.1,제외,1.9
제주특별자치도,제주특별자치도,전국 주요 지역,인쇄/홍보물,1,500000000.0,500000000.0,2026-02-24 09:00:58,0.0,4.131806561680914e-05,0.27272727272727276,1.0,24.09,데이터부족,43.0
전라북도,임실군,전국 주요 지역,IT장비/전산,20,1849857620.0,92492881.0,2026-01-13 14:27:44,0.028023598820058997,0.00015286507704982878,0.19736842105263158,1.0,24.09,추천,5.8
경상북도,성주군,전국 주요 지역,폐기물/환경,14,1948016823.0,139144058.7857143,2026-01-29 08:32:39,0.019174041297935103,0.00016097657383072416,0.22058823529411764,1.0,24.08,제외,3.6
전라북도,김제시,전국 주요 지역,교육물품/교구,16,2127789800.0,132986862.5,2026-01-23 09:02:47,0.022123893805309734,0.00017583231715035438,0.2112676056338028,1.0,24.06,추천,12.9
경상북도,성주군,전국 주요 지역,차량/운송,1,12045000.0,12045000.0,2026-02-23 17:18:27,0.0,9.953522007089321e-07,0.27027027027027023,1.0,24.05,데이터부족,0.0
전라남도,목포시,전국 주요 지역,시설유지보수,1,8538000.0,8538000.0,2026-02-23 16:59:52,0.0,7.055472884726328e-07,0.27027027027027023,1.0,24.05,데이터부족,3.0
제주특별자치도,제주특별자치도,전국 주요 지역,보험/금융,1,40455000.0,40455000.0,2026-02-23 17:28:22,0.0,3.3430446890560276e-06,0.27027027027027023,1.0,24.05,데이터부족,7.0
전라북도,전주시,전국 주요 지역,보험/금융,3,1108568650.0,369522883.3333333,2026-02-19 10:48:45,0.0029498525073746312,9.160782444287505e-05,0.2608695652173913,1.0,24.03,데이터부족,5.7
경상북도,구미시,전국 주요 지역,기타/미분류,10,3116547980.0,311654798.0,2026-02-05 10:49:45,0.01327433628318584,0.00025753946787114795,0.23255813953488372,1.0,24.03,제외,7.6
전라남도,담양군,전국 주요 지역,보험/금융,6,47124000.0,7854000.0,2026-02-13 09:47:03,0.007374631268436578,3.894145048253028e-06,0.24793388429752067,1.0,24.01,데이터부족,0.0
경상북도,경상북도,전국 주요 지역,경비/보안,9,7936398470.0,881822052.2222222,2026-02-06 15:27:13,0.011799410029498525,0.0006558332654892073,0.234375,1.0,24.0,데이터부족,5.7
전라북도,김제시,전국 주요 지역,조경/녹지관리,9,680296000.0,75588444.44444445,2026-02-06 14:12:45,0.011799410029498525,5.621702953370558e-05,0.234375,1.0,23.99,데이터부족,6.2
경상북도,영주시,전국 주요 지역,건설/공사,10,456896600.0,45689660.0,2026-02-04 09:40:22,0.01327433628318584,3.7756167397794e-05,0.23076923076923073,1.0,23.99,제외,4.6
경상남도,함양군,전국 주요 지역,폐기물/환경,15,874775339.0,58318355.93333333,2026-01-22 09:24:37,0.02064896755162242,7.228804971353691e-05,0.2097902097902098,1.0,23.97,제외,3.3
전라북도,무주군,전국 주요 지역,차량/운송,13,969296000.0,74561230.76923077,2026-01-27 17:09:47,0.017699115044247787,8.009887146022126e-05,0.2173913043478261,1.0,23.97,추천,5.5
전라북도,정읍시,전국 주요 지역,인쇄/홍보물,9,486347800.0,54038644.44444445,2026-02-05 14:37:29,0.011799410029498525,4.018990062598154e-05,0.23255813953488372,1.0,23.96,데이터부족,6.2
전라남도,여수시,전국 주요 지역,인쇄/홍보물,1,49800000.0,49800000.0,2026-02-20 15:16:59,0.0,4.11527933543419e-06,0.2631578947368421,1.0,23.95,데이터부족,6.0
경상북도,구미시,전국 주요 지역,폐기물/환경,6,556764020.0,92794003.33333333,2026-02-11 11:25:35,0.007374631268436578,4.600882462287687e-05,0.24390243902439027,1.0,23.95,제외,3.7
전라남도,완도군,전국 주요 지역,행사/운영용역,1,145000000.0,145000000.0,2026-02-20 15:54:30,0.0,1.198223902887465e-05,0.2631578947368421,1.0,23.95,데이터부족,10.0
전라북도,진안군,전국 주요 지역,건설/공사,31,7089623891.0,228697544.87096775,2025-11-17 17:35:12,0.04424778761061947,0.0005858590902536715,0.14354066985645933,1.0,23.94,제외,14.3
경상남도,하동군,전국 주요 지역,폐기물/환경,28,1470561300.0,52520046.428571425,2025-12-03 12:53:37,0.03982300884955752,0.0001215214965738803,0.15544041450777202,1.0,23.93,제외,2.8
전라북도,익산시,전국 주요 지역,조경/녹지관리,19,1210912000.0,63732210.526315786,2026-01-08 09:20:23,0.02654867256637168,0.00010006508294436318,0.19108280254777069,1.0,23.93,추천,7.2
경상북도,포항시,전국 주요 지역,행사/운영용역,5,968816000.0,193763200.0,2026-02-12 11:49:01,0.0058997050147492625,8.005920611722912e-05,0.24590163934426232,1.0,23.93,데이터부족,6.0
경상남도,양산시,전국 주요 지역,차량/운송,9,838080000.0,93120000.0,2026-02-03 14:36:41,0.011799410029498525,6.92556888642708e-05,0.22900763358778622,1.0,23.91,데이터부족,6.9
전라남도,장흥군,전국 주요 지역,전문용역/컨설팅,1,231000000.0,231000000.0,2026-02-19 17:30:26,0.0,1.9088946314965822e-05,0.2608695652173913,1.0,23.91,데이터부족,40.0
전라북도,김제시,전국 주요 지역,경비/보안,1,82130000.0,82130000.0,2026-02-19 08:58:29,0.0,6.7869054582170694e-06,0.2608695652173913,1.0,23.91,데이터부족,7.0
경상남도,밀양시,전국 주요 지역,보험/금융,1,11396000.0,11396000.0,2026-02-19 14:24:05,0.0,9.417213515383139e-07,0.2608695652173913,1.0,23.91,데이터부족,0.0
전라북도,남원시,전국 주요 지역,청소/환경미화,11,962575680.0,87506880.0,2026-01-29 16:44:50,0.014749262536873156,7.954353021476935e-05,0.22058823529411764,1.0,23.9,추천,8.7
경상북도,김천시,전국 주요 지역,건설/공사,8,483091001.0,60386375.125,2026-02-03 17:54:59,0.01032448377581121,3.992077135641602e-05,0.22900763358778622,1.0,23.85,제외,5.6
제주특별자치도,제주특별자치도,전국 주요 지역,IT장비/전산,8,6293054450.0,786631806.25,2026-02-02 16:38:51,0.01032448377581121,0.0005200336733905055,0.22727272727272727,1.0,23.84,데이터부족,18.2
제주특별자치도,서귀포시,전국 주요 지역,인쇄/홍보물,4,495481000.0,123870250.0,2026-02-10 15:31:47,0.004424778761061947,4.0944632939764415e-05,0.24193548387096778,1.0,23.81,데이터부족,9.8
제주특별자치도,서귀포시,전국 주요 지역,의료/복지용품,17,1245972740.0,73292514.11764705,2026-01-08 16:59:49,0.02359882005899705,0.00010296236685615095,0.19108280254777069,1.0,23.81,추천,5.3
전라북도,순창군,전국 주요 지역,청소/환경미화,6,214551800.0,35758633.333333336,2026-02-06 15:13:02,0.007374631268436578,1.772973070120902e-05,0.234375,1.0,23.81,데이터부족,9.0
전라북도,장수군,전국 주요 지역,차량/운송,10,626863010.0,62686301.0,2026-01-27 11:14:36,0.01327433628318584,5.180153395986097e-05,0.2173913043478261,1.0,23.79,추천,6.4
전라북도,남원시,전국 주요 지역,급수/전기/설비,14,6912837000.0,493774071.4285714,2026-01-15 20:53:53,0.019174041297935103,0.000571250105528612,0.2,1.0,23.78,추천,13.8
전라북도,정읍시,전국 주요 지역,경비/보안,4,174756000.0,43689000.0,2026-02-09 18:56:55,0.004424778761061947,1.4441159749862196e-05,0.24000000000000005,1.0,23.78,데이터부족,7.8
전라남도,영암군,전국 주요 지역,건설/공사,14,478355000.0,34168214.28571428,2026-01-14 10:02:38,0.019174041297935103,3.952940655625747e-05,0.19867549668874174,1.0,23.75,제외,4.0
경상북도,고령군,전국 주요 지역,건설/공사,3,90542000.0,30180666.666666668,2026-02-10 17:25:44,0.0029498525073746312,7.482040594154266e-06,0.24193548387096778,1.0,23.75,제외,2.7
전라남도,무안군,전국 주요 지역,폐기물/환경,9,547825000.0,60869444.44444445,2026-01-27 11:21:50,0.011799410029498525,4.527013859305693e-05,0.2173913043478261,1.0,23.73,제외,3.2
전라북도,익산시,전국 주요 지역,인쇄/홍보물,16,7668309000.0,479269312.5,2026-01-05 09:43:05,0.022123893805309734,0.0006336793888639361,0.1875,1.0,23.71,추천,9.7
경상북도,영양군,전국 주요 지역,폐기물/환경,1,19911400.0,19911400.0,2026-02-12 14:11:55,0.0,1.645401063445067e-06,0.24590163934426232,1.0,23.69,제외,1.0
경상북도,김천시,전국 주요 지역,차량/운송,4,0.0,0.0,2026-02-05 09:13:40,0.004424778761061947,0.0,0.23255813953488372,1.0,23.67,데이터부족,7.8
경상북도,성주군,전국 주요 지역,건설/공사,10,227808000.0,22780800.0,2026-01-21 13:17:12,0.01327433628318584,1.8825171784068114e-05,0.20833333333333334,1.0,23.66,제외,0.7
전라북도,장수군,전국 주요 지역,청소/환경미화,2,79200000.0,39600000.0,2026-02-09 17:44:11,0.0014749262536873156,6.544781593702567e-06,0.24000000000000005,1.0,23.66,데이터부족,13.5
경상남도,함양군,전국 주요 지역,급수/전기/설비,2,14564000.0,7282000.0,2026-02-09 14:26:40,0.0014749262536873156,1.2035126152864167e-06,0.24000000000000005,1.0,23.66,데이터부족,0.0
전라남도,영암군,전국 주요 지역,IT장비/전산,7,117024110.0,16717730.0,2026-01-29 14:02:14,0.008849557522123894,9.67041971145738e-06,0.22058823529411764,1.0,23.66,데이터부족,0.7
경상남도,거창군,전국 주요 지역,IT장비/전산,8,3947681000.0,493460125.0,2026-01-26 10:51:38,0.01032448377581121,0.00032622108518446145,0.21582733812949642,1.0,23.66,데이터부족,27.6
경상북도,영천시,전국 주요 지역,급수/전기/설비,8,90956000.0,11369500.0,2026-01-26 13:27:10,0.01032448377581121,7.5162519524849845e-06,0.21582733812949642,1.0,23.65,데이터부족,0.0
제주특별자치도,서귀포시,전국 주요 지역,급식/식자재,5,200183000.0,40036600.0,2026-02-02 15:32:55,0.0058997050147492625,1.6542348658739407e-05,0.22727272727272727,1.0,23.65,데이터부족,8.4
전라남도,여수시,전국 주요 지역,폐기물/환경,8,541521440.0,67690180.0,2026-01-26 13:21:45,0.01032448377581121,4.474923678165795e-05,0.21582733812949642,1.0,23.65,제외,2.5
전라북도,부안군,전국 주요 지역,인쇄/홍보물,10,13746758000.0,1374675800.0,2026-01-19 14:03:41,0.01327433628318584,0.001135978898124792,0.2054794520547945,1.0,23.64,추천,22.6
경상남도,하동군,전국 주요 지역,기타/미분류,10,1183180000.0,118318000.0,2026-01-19 14:28:12,0.01327433628318584,9.777341775299248e-05,0.2054794520547945,1.0,23.62,제외,7.2
경상남도,밀양시,전국 주요 지역,전문용역/컨설팅,6,2307686000.0,384614333.3333333,2026-01-29 16:06:49,0.007374631268436578,0.00019069824314198362,0.22058823529411764,1.0,23.61,데이터부족,1.8
전라남도,전라남도,전국 주요 지역,방역/소독,3,65163300.0,21721100.0,2026-02-05 16:41:10,0.0029498525073746312,5.384843010415638e-06,0.23255813953488372,1.0,23.61,데이터부족,5.7
경상북도,경산시,전국 주요 지역,행사/운영용역,7,1306912000.0,186701714.2857143,2026-01-26 13:16:05,0.008849557522123894,0.00010799815154279053,0.21582733812949642,1.0,23.59,데이터부족,9.9
경상남도,진주시,전국 주요 지역,조경/녹지관리,18,381846500.0,21213694.444444444,2025-12-22 14:14:22,0.025073746312684365,3.155431748509782e-05,0.1724137931034483,1.0,23.59,추천,0.1
전라북도,장수군,전국 주요 지역,보험/금융,6,180000000.0,30000000.0,2026-01-27 11:36:55,0.007374631268436578,1.487450362205129e-05,0.2173913043478261,1.0,23.56,데이터부족,3.3
전라남도,무안군,전국 주요 지역,IT장비/전산,6,107490000.0,17915000.0,2026-01-27 17:04:29,0.007374631268436578,8.882557746301629e-06,0.2173913043478261,1.0,23.56,데이터부족,0.0
경상북도,김천시,전국 주요 지역,IT장비/전산,6,3300.0,550.0,2026-01-27 18:15:47,0.007374631268436578,2.726992330709403e-10,0.2173913043478261,1.0,23.56,데이터부족,7.5
전라북도,전주시,전국 주요 지역,인쇄/홍보물,12,3758672000.0,313222666.6666667,2026-01-09 14:10:21,0.016224188790560472,0.0003106021126561265,0.1923076923076923,1.0,23.54,추천,9.1
전라북도,진안군,전국 주요 지역,청소/환경미화,6,678360960.0,113060160.0,2026-01-26 09:31:30,0.007374631268436578,5.605712531432328e-05,0.21582733812949642,1.0,23.53,데이터부족,12.7
경상북도,경주시,전국 주요 지역,급수/전기/설비,5,76976000.0,15395200.0,2026-01-28 10:11:13,0.0058997050147492625,6.360998837839e-06,0.21897810218978103,1.0,23.52,데이터부족,0.0
경상남도,경상남도,전국 주요 지역,조경/녹지관리,4,306130000.0,76532500.0,2026-01-30 10:55:12,0.004424778761061947,2.5297398854547563e-05,0.2222222222222222,1.0,23.51,데이터부족,13.2
전라북도,전주시,전국 주요 지역,경비/보안,3,187417000.0,62472333.333333336,2026-02-01 10:08:53,0.0029498525073746312,1.5487415807411038e-05,0.22556390977443608,1.0,23.5,데이터부족,7.3
전라남도,보성군,전국 주요 지역,폐기물/환경,19,1894118000.0,99690421.05263157,2025-12-11 10:03:17,0.02654867256637168,0.0001565225836199586,0.16216216216216214,1.0,23.5,제외,2.2
경상남도,양산시,전국 주요 지역,행사/운영용역,2,97120000.0,48560000.0,2026-02-03 09:39:45,0.0014749262536873156,8.025621065409008e-06,0.22900763358778622,1.0,23.49,데이터부족,4.5
전라남도,보성군,전국 주요 지역,건설/공사,31,839351000.0,27075838.70967742,2025-09-25 13:34:52,0.04424778761061947,6.936071938706874e-05,0.11450381679389311,1.0,23.49,제외,1.8
경상남도,창원시,전국 주요 지역,행사/운영용역,7,1113150000.0,159021428.57142857,2026-01-20 14:57:40,0.008849557522123894,9.198640948270219e-05,0.2068965517241379,1.0,23.46,데이터부족,12.1
경상북도,경산시,전국 주요 지역,차량/운송,1,68787000.0,68787000.0,2026-02-04 13:30:45,0.0,5.6842915591669006e-06,0.23076923076923073,1.0,23.46,데이터부족,7.0
전라북도,정읍시,전국 주요 지역,조경/녹지관리,17,970023000.0,57060176.47058824,2025-12-17 13:50:08,0.02359882005899705,8.01589479276281e-05,0.16759776536312848,1.0,23.46,추천,4.5
