city,district,item_category,target_age_ratio,consumer_fit_score
경기도,남양주시,IT장비/전산,0.442,0.8943
경기도,남양주시,인쇄/홍보물,0.442,0.8943
경기도,남양주시,행사/운영용역,0.442,0.8943
경기도,남양주시,사무용품/소모품,0.442,0.8943
경기도,남양주시,기타/미분류,0.442,0.8943
경기도,남양주시,급식/식자재,0.47,0.7688
경기도,남양주시,교육물품/교구,0.315,0.7414
경기도,남양주시,방역/소독,0.565,0.56
경기도,남양주시,폐기물/환경,0.41,0.2937
경기도,남양주시,조경/녹지관리,0.41,0.2937
경기도,남양주시,의료/복지용품,0.23,0.1862
경기도,동두천시,시설유지보수,0.455,0.9306
경기도,동두천시,차량/운송,0.455,0.9306
경기도,동두천시,전문용역/컨설팅,0.455,0.9306
경기도,동두천시,경비/보안,0.455,0.9306
경기도,동두천시,건설/공사,0.455,0.9306
경기도,동두천시,급수/전기/설비,0.455,0.9306
경기도,동두천시,보험/금융,0.455,0.9306
경기도,동두천시,청소/환경미화,0.455,0.9306
경기도,동두천시,IT장비/전산,0.442,0.8943
경기도,동두천시,인쇄/홍보물,0.442,0.8943
경기도,동두천시,행사/운영용역,0.442,0.8943
경기도,동두천시,사무용품/소모품,0.442,0.8943
경기도,동두천시,기타/미분류,0.442,0.8943
경기도,동두천시,급식/식자재,0.47,0.7688
경기도,동두천시,교육물품/교구,0.315,0.7414
경기도,동두천시,방역/소독,0.565,0.56
경기도,동두천시,폐기물/환경,0.41,0.2937
경기도,동두천시,조경/녹지관리,0.41,0.2937
경기도,동두천시,의료/복지용품,0.23,0.1862
경기도,부천시,시설유지보수,0.455,0.9306
경기도,부천시,차량/운송,0.455,0.9306
경기도,부천시,전문용역/컨설팅,0.455,0.9306
경기도,부천시,경비/보안,0.455,0.9306
경기도,부천시,건설/공사,0.455,0.9306
경기도,부천시,급수/전기/설비,0.455,0.9306
경기도,부천시,보험/금융,0.455,0.9306
경기도,부천시,청소/환경미화,0.455,0.9306
경기도,부천시,IT장비/전산,0.442,0.8943
경기도,부천시,인쇄/홍보물,0.442,0.8943
경기도,부천시,행사/운영용역,0.442,0.8943
경기도,부천시,사무용품/소모품,0.442,0.8943
경기도,부천시,기타/미분류,0.442,0.8943
경기도,부천시,급식/식자재,0.47,0.7688
경기도,부천시,교육물품/교구,0.315,0.7414
경기도,부천시,방역/소독,0.565,0.56
경기도,부천시,폐기물/환경,0.41,0.2937
경기도,부천시,조경/녹지관리,0.41,0.2937
경기도,부천시,의료/복지용품,0.23,0.1862
경기도,성남시,시설유지보수,0.455,0.9306
경기도,성남시,차량/운송,0.455,0.9306
경기도,성남시,전문용역/컨설팅,0.455,0.9306
경기도,성남시,경비/보안,0.455,0.9306
경기도,성남시,건설/공사,0.455,0.9306
경기도,성남시,급수/전기/설비,0.455,0.9306
경기도,성남시,보험/금융,0.455,0.9306
경기도,성남시,청소/환경미화,0.455,0.9306
경기도,성남시,IT장비/전산,0.442,0.8943
경기도,성남시,인쇄/홍보물,0.442,0.8943
경기도,성남시,행사/운영용역,0.442,0.8943
경기도,성남시,사무용품/소모품,0.442,0.8943
경기도,성남시,기타/미분류,0.442,0.8943
경기도,성남시,급식/식자재,0.47,0.7688
경기도,성남시,교육물품/교구,0.315,0.7414
경기도,성남시,방역/소독,0.565,0.56
경기도,성남시,폐기물/환경,0.41,0.2937
경기도,성남시,조경/녹지관리,0.41,0.2937
경기도,성남시,의료/복지용품,0.23,0.1862
경기도,수원시,시설유지보수,0.455,0.9306
경기도,수원시,차량/운송,0.455,0.9306
경기도,수원시,전문용역/컨설팅,0.455,0.9306
경기도,수원시,경비/보안,0.455,0.9306
경기도,수원시,건설/공사,0.455,0.9306
경기도,수원시,급수/전기/설비,0.455,0.9306
경기도,수원시,보험/금융,0.455,0.9306
경기도,수원시,청소/환경미화,0.455,0.9306
경기도,수원시,IT장비/전산,0.442,0.8943
경기도,수원시,인쇄/홍보물,0.442,0.8943
경기도,수원시,행사/운영용역,0.442,0.8943
경기도,수원시,사무용품/소모품,0.442,0.8943
경기도,수원시,기타/미분류,0.442,0.8943
경기도,수원시,급식/식자재,0.47,0.7688
경기도,수원시,교육물품/교구,0.315,0.7414
경기도,수원시,방역/소독,0.565,0.56
경기도,수원시,폐기물/환경,0.41,0.2937
경기도,수원시,조경/녹지관리,0.41,0.2937
경기도,수원시,의료/복지용품,0.23,0.1862
경기도,시흥시,시설유지보수,0.455,0.9306
경기도,시흥시,차량/운송,0.455,0.9306
경기도,시흥시,전문용역/컨설팅,0.455,0.9306
경기도,시흥시,경비/보안,0.455,0.9306
경기도,시흥시,건설/공사,0.455,0.9306
경기도,시흥시,급수/전기/설비,0.455,0.9306
경기도,시흥시,보험/금융,0.455,0.9306
경기도,시흥시,청소/환경미화,0.455,0.9306
경기도,시흥시,IT장비/전산,0.442,0.8943
경기도,시흥시,인쇄/홍보물,0.442,0.8943
경기도,시흥시,행사/운영용역,0.442,0.8943
경기도,시흥시,사무용품/소모품,0.442,0.8943
경기도,시흥시,기타/미분류,0.442,0.8943
경기도,시흥시,급식/식자재,0.47,0.7688
경기도,시흥시,교육물품/교구,0.315,0.7414
경기도,시흥시,방역/소독,0.565,0.56
경기도,시흥시,폐기물/환경,0.41,0.2937
경기도,시흥시,조경/녹지관리,0.41,0.2937
경기도,시흥시,의료/복지용품,0.23,0.1862
경기도,안산시,시설유지보수,0.455,0.9306
경기도,안산시,차량/운송,0.455,0.9306
경기도,안산시,전문용역/컨설팅,0.455,0.9306
경기도,안산시,경비/보안,0.455,0.9306
경기도,안산시,건설/공사,0.455,0.9306
경기도,안산시,급수/전기/설비,0.455,0.9306
경기도,안산시,보험/금융,0.455,0.9306
경기도,안산시,청소/환경미화,0.455,0.9306
경기도,안산시,IT장비/전산,0.442,0.8943
경기도,안산시,인쇄/홍보물,0.442,0.8943
경기도,안산시,행사/운영용역,0.442,0.8943
경기도,안산시,사무용품/소모품,0.442,0.8943
경기도,안산시,기타/미분류,0.442,0.8943
경기도,안산시,급식/식자재,0.47,0.7688
경기도,안산시,교육물품/교구,0.315,0.7414
경기도,안산시,방역/소독,0.565,0.56
경기도,안산시,폐기물/환경,0.41,0.2937
경기도,안산시,조경/녹지관리,0.41,0.2937
경기도,안산시,의료/복지용품,0.23,0.1862
경기도,안성시,시설유지보수,0.455,0.9306
경기도,안성시,차량/운송,0.455,0.9306
경기도,안성시,전문용역/컨설팅,0.455,0.9306
경기도,안성시,경비/보안,0.455,0.9306
경기도,안성시,건설/공사,0.455,0.9306
경기도,안성시,급수/전기/설비,0.455,0.9306
경기도,안성시,보험/금융,0.455,0.9306
경기도,안성시,청소/환경미화,0.455,0.9306
경기도,안성시,IT장비/전산,0.442,0.8943
경기도,안성시,인쇄/홍보물,0.442,0.8943
경기도,안성시,행사/운영용역,0.442,0.8943
경기도,안성시,사무용품/소모품,0.442,0.8943
경기도,안성시,기타/미분류,0.442,0.8943
경기도,안성시,급식/식자재,0.47,0.7688
경기도,안성시,교육물품/교구,0.315,0.7414
경기도,안성시,방역/소독,0.565,0.56
경기도,안성시,폐기물/환경,0.41,0.2937
경기도,안성시,조경/녹지관리,0.41,0.2937
경기도,안성시,의료/복지용품,0.23,0.1862
경기도,안양시,시설유지보수,0.455,0.9306
경기도,안양시,차량/운송,0.455,0.9306
경기도,안양시,전문용역/컨설팅,0.455,0.9306
경기도,안양시,경비/보안,0.455,0.9306
경기도,안양시,건설/공사,0.455,0.9306
경기도,안양시,급수/전기/설비,0.455,0.9306
경기도,안양시,보험/금융,0.455,0.9306
경기도,안양시,청소/환경미화,0.455,0.9306
경기도,안양시,IT장비/전산,0.442,0.8943
경기도,안양시,인쇄/홍보물,0.442,0.8943
경기도,안양시,행사/운영용역,0.442,0.8943
경기도,안양시,사무용품/소모품,0.442,0.8943
경기도,안양시,기타/미분류,0.442,0.8943
경기도,안양시,급식/식자재,0.47,0.7688
경기도,안양시,교육물품/교구,0.315,0.7414
경기도,안양시,방역/소독,0.565,0.56
경기도,안양시,폐기물/환경,0.41,0.2937
경기도,안양시,조경/녹지관리,0.41,0.2937
경기도,안양시,의료/복지용품,0.23,0.1862
경기도,양주시,시설유지보수,0.455,0.9306
경기도,양주시,차량/운송,0.455,0.9306
경기도,양주시,전문용역/컨설팅,0.455,0.9306
경기도,양주시,경비/보안,0.455,0.9306
경기도,양주시,건설/공사,0.455,0.9306
경기도,양주시,급수/전기/설비,0.455,0.9306
경기도,양주시,보험/금융,0.455,0.9306
경기도,양주시,청소/환경미화,0.455,0.9306
경기도,양주시,IT장비/전산,0.442,0.8943
경기도,양주시,인쇄/홍보물,0.442,0.8943
경기도,양주시,행사/운영용역,0.442,0.8943
경기도,양주시,사무용품/소모품,0.442,0.8943
경기도,양주시,기타/미분류,0.442,0.8943
경기도,양주시,급식/식자재,0.47,0.7688
경기도,양주시,교육물품/교구,0.315,0.7414
경기도,양주시,방역/소독,0.565,0.56
경기도,양주시,폐기물/환경,0.41,0.2937
경기도,양주시,조경/녹지관리,0.41,0.2937
경기도,양주시,의료/복지용품,0.23,0.1862
경기도,양평군,시설유지보수,0.455,0.9306
경기도,양평군,차량/운송,0.455,0.9306
경기도,양평군,전문용역/컨설팅,0.455,0.9306
경기도,양평군,경비/보안,0.455,0.9306
경기도,양평군,건설/공사,0.455,0.9306
경기도,양평군,급수/전기/설비,0.455,0.9306
경기도,양평군,보험/금융,0.455,0.9306
경기도,양평군,청소/환경미화,0.455,0.9306
경기도,양평군,IT장비/전산,0.442,0.8943
경기도,양평군,인쇄/홍보물,0.442,0.8943
경기도,양평군,행사/운영용역,0.442,0.8943
경기도,양평군,사무용품/소모품,0.442,0.8943
경기도,양평군,기타/미분류,0.442,0.8943
경기도,양평군,급식/식자재,0.47,0.7688
경기도,양평군,교육물품/교구,0.315,0.7414
경기도,양평군,방역/소독,0.565,0.56
경기도,양평군,폐기물/환경,0.41,0.2937
경기도,양평군,조경/녹지관리,0.41,0.2937
경기도,양평군,의료/복지용품,0.23,0.1862
경기도,여주시,시설유지보수,0.455,0.9306
경기도,여주시,차량/운송,0.455,0.9306
경기도,여주시,전문용역/컨설팅,0.455,0.9306
경기도,여주시,경비/보안,0.455,0.9306
경기도,여주시,건설/공사,0.455,0.9306
경기도,여주시,급수/전기/설비,0.455,0.9306
경기도,여주시,보험/금융,0.455,0.9306
경기도,여주시,청소/환경미화,0.455,0.9306
경기도,여주시,IT장비/전산,0.442,0.8943
경기도,여주시,인쇄/홍보물,0.442,0.8943
경기도,여주시,행사/운영용역,0.442,0.8943
경기도,여주시,사무용품/소모품,0.442,0.8943
경기도,여주시,기타/미분류,0.442,0.8943
경기도,여주시,급식/식자재,0.47,0.7688
경기도,여주시,교육물품/교구,0.315,0.7414
경기도,여주시,방역/소독,0.565,0.56
경기도,여주시,폐기물/환경,0.41,0.2937
경기도,여주시,조경/녹지관리,0.41,0.2937
경기도,여주시,의료/복지용품,0.23,0.1862
경기도,연천군,시설유지보수,0.455,0.9306
경기도,연천군,차량/운송,0.455,0.9306
경기도,연천군,전문용역/컨설팅,0.455,0.9306
경기도,연천군,경비/보안,0.455,0.9306
경기도,연천군,건설/공사,0.455,0.9306
경기도,연천군,급수/전기/설비,0.455,0.9306
경기도,연천군,보험/금융,0.455,0.9306
경기도,연천군,청소/환경미화,0.455,0.9306
경기도,연천군,IT장비/전산,0.442,0.8943
경기도,연천군,인쇄/홍보물,0.442,0.8943
경기도,연천군,행사/운영용역,0.442,0.8943
경기도,연천군,사무용품/소모품,0.442,0.8943
경기도,연천군,기타/미분류,0.442,0.8943
경기도,연천군,급식/식자재,0.47,0.7688
경기도,연천군,교육물품/교구,0.315,0.7414
경기도,연천군,방역/소독,0.565,0.56
경기도,연천군,폐기물/환경,0.41,0.2937
경기도,연천군,조경/녹지관리,0.41,0.2937
경기도,연천군,의료/복지용품,0.23,0.1862
경기도,오산시,시설유지보수,0.455,0.9306
경기도,오산시,차량/운송,0.455,0.9306
경기도,오산시,전문용역/컨설팅,0.455,0.9306
경기도,오산시,경비/보안,0.455,0.9306
경기도,오산시,건설/공사,0.455,0.9306
경기도,오산시,급수/전기/설비,0.455,0.9306
경기도,오산시,보험/금융,0.455,0.9306
경기도,오산시,청소/환경미화,0.455,0.9306
경기도,오산시,IT장비/전산,0.442,0.8943
경기도,오산시,인쇄/홍보물,0.442,0.8943
경기도,오산시,행사/운영용역,0.442,0.8943
경기도,오산시,사무용품/소모품,0.442,0.8943
경기도,오산시,기타/미분류,0.442,0.8943
경기도,오산시,급식/식자재,0.47,0.7688
경기도,오산시,교육물품/교구,0.315,0.7414
경기도,오산시,방역/소독,0.565,0.56
경기도,오산시,폐기물/환경,0.41,0.2937
경기도,오산시,조경/녹지관리,0.41,0.2937
경기도,오산시,의료/복지용품,0.23,0.1862
경기도,용인시,시설유지보수,0.455,0.9306
경기도,용인시,차량/운송,0.455,0.9306
경기도,용인시,전문용역/컨설팅,0.455,0.9306
경기도,용인시,경비/보안,0.455,0.9306
경기도,용인시,건설/공사,0.455,0.9306
경기도,용인시,급수/전기/설비,0.455,0.9306
경기도,용인시,보험/금융,0.455,0.9306
경기도,용인시,청소/환경미화,0.455,0.9306
경기도,용인시,IT장비/전산,0.442,0.8943
경기도,용인시,인쇄/홍보물,0.442,0.8943
경기도,용인시,행사/운영용역,0.442,0.8943
경기도,용인시,사무용품/소모품,0.442,0.8943
경기도,용인시,기타/미분류,0.442,0.8943
경기도,용인시,급식/식자재,0.47,0.7688
경기도,용인시,교육물품/교구,0.315,0.7414
경기도,용인시,방역/소독,0.565,0.56
경기도,용인시,폐기물/환경,0.41,0.2937
경기도,용인시,조경/녹지관리,0.41,0.2937
경기도,용인시,의료/복지용품,0.23,0.1862
경기도,의왕시,시설유지보수,0.455,0.9306
경기도,의왕시,차량/운송,0.455,0.9306
경기도,의왕시,전문용역/컨설팅,0.455,0.9306
경기도,의왕시,경비/보안,0.455,0.9306
경기도,의왕시,건설/공사,0.455,0.9306
경기도,의왕시,급수/전기/설비,0.455,0.9306
경기도,의왕시,보험/금융,0.455,0.9306
경기도,의왕시,청소/환경미화,0.455,0.9306
경기도,의왕시,IT장비/전산,0.442,0.8943
경기도,의왕시,인쇄/홍보물,0.442,0.8943
경기도,의왕시,행사/운영용역,0.442,0.8943
경기도,의왕시,사무용품/소모품,0.442,0.8943
경기도,의왕시,기타/미분류,0.442,0.8943
경기도,의왕시,급식/식자재,0.47,0.7688
경기도,의왕시,교육물품/교구,0.315,0.7414
경기도,의왕시,방역/소독,0.565,0.56
경기도,의왕시,폐기물/환경,0.41,0.2937
경기도,의왕시,조경/녹지관리,0.41,0.2937
경기도,의왕시,의료/복지용품,0.23,0.1862
경기도,의정부시,시설유지보수,0.455,0.9306
경기도,의정부시,차량/운송,0.455,0.9306
경기도,의정부시,전문용역/컨설팅,0.455,0.9306
경기도,의정부시,경비/보안,0.455,0.9306
경기도,의정부시,건설/공사,0.455,0.9306
경기도,의정부시,급수/전기/설비,0.455,0.9306
경기도,의정부시,보험/금융,0.455,0.9306
경기도,의정부시,청소/환경미화,0.455,0.9306
경기도,의정부시,IT장비/전산,0.442,0.8943
