school_name,city
모량초등학교,경상북도
산대초등학교,경상북도
서라벌초등학교,경상북도
안강제일초등학교,경상북도
용강초등학교,경상북도
다산중학교,경상북도
구미여자중학교,경상북도
선산중학교,경상북도
진평중학교,경상북도
형곡중학교,경상북도
광평초등학교,경상북도
구미신평초등학교,경상북도
남계초등학교,경상북도
선주초등학교,경상북도
야은초등학교,경상북도
인동초등학교,경상북도
인의초등학교,경상북도
형곡초등학교,경상북도
황상초등학교,경상북도
개령초등학교,경상북도
김천부곡초등학교,경상북도
김천초등학교,경상북도
봉계초등학교,경상북도
아천초등학교,경상북도
아포초등학교,경상북도
위량초등학교,경상북도
상운초등학교,경상북도
상주중앙초등학교,경상북도
길주중학교,경상북도
복주여자중학교,경상북도
안동여자중학교,경상북도
복주초등학교,경상북도
영가초등학교,경상북도
영양초등학교,경상북도
금계중학교,경상북도
영주남부초등학교,경상북도
영천여자중학교,경상북도
영천동부초등학교,경상북도
의성여자중학교,경상북도
의성초등학교,경상북도
풍각중학교,경상북도
약목중학교,경상북도
환호여자중학교,경상북도
상희학교,경상북도
상모중학교,경상북도
한국해양마이스터고등학교,경상북도
구평남부초등학교,경상북도
사동중학교,경상북도
석전중학교,경상북도
인동고등학교,경상북도
천생중학교,경상북도
오태중학교,경상북도
정수초등학교,경상북도
인평중학교,경상북도
진영제일고등학교,경상남도
진주제일여자고등학교,경상남도
해성고등학교,경상남도
옥포중학교,경상남도
진례초등학교,경상남도
진전초등학교,경상남도
삼천포제일중학교,경상남도
망경초등학교,경상남도
진교중학교,경상남도
위성초등학교,경상남도
삼룡초등학교,경상남도
통영잠포학교,경상남도
호암중학교,경상남도
함덕초등학교,제주특별자치도
태흥초등학교,제주특별자치도
남광초등학교,제주특별자치도
진주교육대학교부설초등학교,경상남도
삼각산고등학교,서울특별시
가재울고등학교,서울특별시
가재울중학교,서울특별시
마곡중학교,서울특별시
숭곡중학교,서울특별시
충현중학교,경기도
남양주덕송초등학교,경기도
만송초등학교,경기도
선행초등학교,경기도
빛가온초등학교,경기도
광교중학교,경기도
푸른솔중학교,경기도
능실초등학교,경기도
이현고등학교,경기도
신봉중학교,경기도
위례중앙중학교,경기도
위례푸른초등학교,경기도
시흥가온중학교,경기도
나주이화학교,전라남도
경산자인학교,경상북도
매봉초등학교,경기도
남양주샛별초등학교,경기도
김포한가람중학교,경기도
한별중학교,경기도
배곧고등학교,경기도
푸른솔초등학교,경기도
하늘빛초등학교,경기도
자유초등학교,경기도
예솔초등학교,경기도
옥길중학교,경기도
갈매중학교,경기도
이산중학교,경기도
박달중학교,경기도
배곧한울초등학교,경기도
구미인덕초등학교,경상북도
송린중학교,경기도
함박초등학교,경기도
송린초등학교,경기도
서연초등학교,경기도
남양주다산중학교,경기도
평택서재초등학교,경기도
은월초등학교,울산광역시
향동숲내초등학교,경기도
평택새빛초등학교,경기도
감일중학교,경기도
구미원당초등학교,경상북도
마곡하늬중학교,서울특별시
고헌중학교,울산광역시
구미신당초등학교,경상북도
목감고등학교,경기도
새솔고등학교,경기도
빛가온중학교,경기도
신백중학교,경기도
향산중학교,경기도
지축중학교,경기도
신원고등학교,경기도
화성세정중학교,경기도
다산새봄중학교,경기도
덕은한강초등학교,경기도
대원여자고등학교,서울특별시
선일여자고등학교,서울특별시
성동고등학교,서울특별시
성심여자고등학교,서울특별시
수락고등학교,서울특별시
신일고등학교,서울특별시
중앙여자고등학교,서울특별시
홍익대학교사범대학부속고등학교,서울특별시
홍익대학교사범대학부속여자고등학교,서울특별시
세륜중학교,서울특별시
등촌중학교,서울특별시
양서중학교,서울특별시
구로중학교,서울특별시
구일중학교,서울특별시
당산중학교,서울특별시
동일중학교,서울특별시
전농중학교,서울특별시
난우중학교,서울특별시
문창중학교,서울특별시
공릉중학교,서울특별시
노곡중학교,서울특별시
수락중학교,서울특별시
신방학중학교,서울특별시
연희중학교,서울특별시
인수중학교,서울특별시
덕수중학교,서울특별시
장원중학교,서울특별시
방산고등학교,서울특별시
자운고등학교,서울특별시
세현고등학교,서울특별시
효문고등학교,서울특별시
상암중학교,서울특별시
인왕중학교,서울특별시
봉학초등학교,부산광역시
학성여자고등학교,울산광역시
굴화초등학교,울산광역시
수암초등학교,울산광역시
함월초등학교,울산광역시
대현고등학교,울산광역시
호계고등학교,울산광역시
남양주고등학교,경기도
덕정고등학교,경기도
한국문화영상고등학교,경기도
문산제일고등학교,경기도
분당경영고등학교,경기도
비봉고등학교,경기도
산본고등학교,경기도
송탄고등학교,경기도
안성여자고등학교,경기도
안양외국어고등학교,경기도
양평고등학교,경기도
오산정보고등학교,경기도
포천일고등학교,경기도
백마중학교,경기도
오마초등학교,경기도
철산중학교,경기도
경화여자중학교,경기도
하남천현초등학교,경기도
수리중학교,경기도
금파중학교,경기도
교문중학교,경기도
토평중학교,경기도
갈매초등학교,경기도
금교초등학교,경기도
양주백석중학교,경기도
중흥중학교,경기도
분당중학교,경기도
하탑중학교,경기도
낙생초등학교,경기도
성남은행초등학교,경기도
성남제일초등학교,경기도
중원초등학교,경기도
고색중학교,경기도
권선중학교,경기도
매현초등학교,경기도
정천초등학교,경기도
효원초등학교,경기도
상록중학교,경기도
시흥은행중학교,경기도
안산양지초등학교,경기도
안양덕현초등학교,경기도
양평초등학교,경기도
모현중학교,경기도
상현초등학교,경기도
경민중학교,경기도
발곡중학교,경기도
천보중학교,경기도
경의초등학교,경기도
새말초등학교,경기도
덕동초등학교,경기도
종덕초등학교,경기도
늘푸른초등학교,경기도
부천일신초등학교,경기도
진접중학교,경기도
군서고등학교,경기도
생연중학교,경기도
현암초등학교,경기도
현암중학교,경기도
안산호원초등학교,경기도
양오초등학교,경기도
용인백현초등학교,경기도
안산성호중학교,경기도
어람중학교,경기도
고색고등학교,경기도
보라고등학교,경기도
한빛중학교,경기도
산운초등학교,경기도
광사초등학교,경기도
신백현중학교,경기도
주곡중학교,경기도
동점초등학교,강원특별자치도
진산초등학교,충청남도
한들고등학교,전라북도
남원서원초등학교,전라북도
남원대산초등학교,전라북도
봉동초등학교,전라북도
병영상업고등학교,전라남도
남평중학교,전라남도
노안남초등학교,전라남도
노안초등학교,전라남도
영강초등학교,전라남도
군외초등학교,전라남도
보길동초등학교,전라남도
화흥초등학교,전라남도
함평여자중학교,전라남도
한국펫고등학교,경상북도
경산제일고등학교,경상북도
경주디자인고등학교,경상북도
경주여자고등학교,경상북도
계림고등학교,경상북도
구미여자상업고등학교,경상북도
근화여자고등학교,경상북도
구미제일고등학교,경상북도
김천여자고등학교,경상북도
김천예술고등학교,경상북도
대창고등학교,경상북도
문명고등학교,경상북도
상지미래경영고등학교,경상북도
성주고등학교,경상북도
성창여자고등학교,경상북도
안동중앙고등학교,경상북도
영덕여자고등학교,경상북도
영해고등학교,경상북도
오천고등학교,경상북도
의성유니텍고등학교,경상북도
포항중앙고등학교,경상북도
하주초등학교,경상북도
외동중학교,경상북도
괘릉초등학교,경상북도
내남초등학교,경상북도
불국사초등학교,경상북도
황남초등학교,경상북도
구미신평중학교,경상북도
해평초등학교,경상북도
김천중앙중학교,경상북도
상산초등학교,경상북도
경안여자중학교,경상북도
안동중학교,경상북도
풍천중학교,경상북도
강구중학교,경상북도
예천남부초등학교,경상북도
북삼중학교,경상북도
왜관중학교,경상북도
약동초등학교,경상북도
안계고등학교,경상북도
성주여자고등학교,경상북도
선주고등학교,경상북도
구미오산초등학교,경상북도
구미봉곡초등학교,경상북도
천생초등학교,경상북도
화랑중학교,경상북도
옥계동부중학교,경상북도
군북고등학교,경상남도
창원고등학교,경상남도
하동여자고등학교,경상남도
칠산초등학교,경상남도
진주동중학교,경상남도
창원여자중학교,경상남도
진교초등학교,경상남도
안의중학교,경상남도
영주고등학교,제주특별자치도
한림여자중학교,제주특별자치도
송당초등학교,제주특별자치도
효돈중학교,제주특별자치도
서귀포초등학교,제주특별자치도
휘봉고등학교,서울특별시
한가람중학교,경기도
옥정초등학교,경기도
위례중앙초등학교,경기도
산들중학교,경기도
성남화랑초등학교,경기도
별내고등학교,경기도
군포중앙고등학교,경기도
한아름초등학교,전라남도
사동고등학교,경상북도
포항포은중학교,경상북도
포항송곡초등학교,경상북도
삼현초등학교,경기도
의정부송산초등학교,경기도
무봉초등학교,경기도
화성반월초등학교,경기도
옥정고등학교,경기도
곡정고등학교,경기도
해마루중학교,경상북도
장검중학교,울산광역시
치동초등학교,경기도
내곡중학교,서울특별시
초곡초등학교,경상북도
구미인덕중학교,경상북도
세정초등학교,경기도
산들초등학교,경기도
고촌고등학교,경기도
김해금곡고등학교,경상남도
훈민초등학교,경기도
평택모산초등학교,경기도
석적중학교,경상북도
새봄초등학교,경기도
옥빛고등학교,경기도
범박중학교,경기도
나래중학교,경기도
당리초등학교,부산광역시
양오중학교,경기도
주영초등학교,강원특별자치도
장성여자중학교,전라남도
영주중앙초등학교,경상북도
단성초등학교,경상남도
애월초등학교,제주특별자치도
재릉초등학교,제주특별자치도
한동초등학교,제주특별자치도
효돈초등학교,제주특별자치도
도계전산정보고등학교,강원특별자치도
주문진초등학교,강원특별자치도
금산동중학교,충청남도
김녕중학교,제주특별자치도
평대초등학교,제주특별자치도
더럭초등학교,제주특별자치도
위미초등학교,제주특별자치도
분당고등학교,경기도
신엄중학교,제주특별자치도
신산중학교,제주특별자치도
이매중학교,경기도
공현진초등학교,강원특별자치도
오저초등학교,강원특별자치도
황지중앙초등학교,강원특별자치도
복내초등학교,전라남도
김녕초등학교,제주특별자치도
해동초등학교,부산광역시
고려고등학교,광주광역시
포두초등학교,전라남도
성읍초등학교,제주특별자치도
백령고등학교,인천광역시
한양대학교사범대학부속중학교,서울특별시
온산중학교,울산광역시
반천초등학교,울산광역시
염포초등학교,울산광역시
무거고등학교,울산광역시
다전초등학교,울산광역시
불정초등학교,경기도
전곡초등학교,경기도
풍동중학교,경기도
석현초등학교,경기도
영춘초등학교,충청북도
제천중앙초등학교,충청북도
영암낭주고등학교,전라남도
생영초등학교,전라남도
포항여자전자고등학교,경상북도
진보초등학교,경상북도
양학초등학교,경상북도
유강초등학교,경상북도
인덕초등학교,경상북도
삼성현중학교,경상북도
진례중학교,경상남도
반동초등학교,경상남도
신등중학교,경상남도
양주중학교,경상남도
신등초등학교,경상남도
거제고현초등학교,경상남도
광령초등학교,제주특별자치도
무릉중학교,제주특별자치도
위미중학교,제주특별자치도
청람중학교,전라남도
고양동산초등학교,경기도
은가람중학교,경기도
수현중학교,경기도
훈민중학교,경기도
경인고등학교,서울특별시
경희여자고등학교,서울특별시
고척고등학교,서울특별시
광신고등학교,서울특별시
대진디자인고등학교,서울특별시
동일여자고등학교,서울특별시
명일여자고등학교,서울특별시
오금고등학교,서울특별시
잠신고등학교,서울특별시
장충고등학교,서울특별시
정신여자고등학교,서울특별시
충암고등학교,서울특별시
성동글로벌경영고등학교,서울특별시
선화예술고등학교,서울특별시
이화여자대학교병설미디어고등학교,서울특별시
신사중학교,서울특별시
역삼중학교,서울특별시
송파중학교,서울특별시
가산중학교,서울특별시
당산서중학교,서울특별시
세일중학교,서울특별시
여의도중학교,서울특별시
영림중학교,서울특별시
노원중학교,서울특별시
노일중학교,서울특별시
도봉중학교,서울특별시
상계중학교,서울특별시
신도봉중학교,서울특별시
온곡중학교,서울특별시
불광중학교,서울특별시
아현중학교,서울특별시
광희중학교,서울특별시
동마중학교,서울특별시
무학중학교,서울특별시
성원중학교,서울특별시
용곡중학교,서울특별시
고려대학교사범대학부속중학교,서울특별시
번동중학교,서울특별시
장위중학교,서울특별시
배화여자중학교,서울특별시
창덕여자중학교,서울특별시
효문중학교,서울특별시
효정고등학교,울산광역시
남창중학교,울산광역시
서생중학교,울산광역시
강남초등학교,울산광역시
가온중학교,울산광역시
농서초등학교,울산광역시
약사초등학교,울산광역시
화암초등학교,울산광역시
이화중학교,울산광역시
연암중학교,울산광역시
신복초등학교,울산광역시
울주명지초등학교,울산광역시
근명고등학교,경기도
한국외식과학고등학교,경기도
한빛누리고등학교,경기도
성안고등학교,경기도
수리고등학교,경기도
숙지고등학교,경기도
파주고등학교,경기도
평촌경영고등학교,경기도
흥진고등학교,경기도
호곡중학교,경기도
광명중학교,경기도
소하중학교,경기도
철산초등학교,경기도
광수중학교,경기도
도수초등학교,경기도
번천초등학교,경기도
의왕부곡중학교,경기도
흥진중학교,경기도
도농중학교,경기도
마석중학교,경기도
미금중학교,경기도
매송중학교,경기도
성남동초등학교,경기도
성남장안초등학교,경기도
하탑초등학교,경기도
매현중학교,경기도
수일여자중학교,경기도
영통중학교,경기도
청명중학교,경기도
정자초등학교,경기도
호매실초등학교,경기도
화홍초등학교,경기도
반월중학교,경기도
시곡중학교,경기도
함현중학교,경기도
안산서초등학교,경기도
안산원곡초등학교,경기도
양진초등학교,경기도
대안여자중학교,경기도
귀인초등학교,경기도
박달초등학교,경기도
호성초등학교,경기도
영문중학교,경기도
구갈초등학교,경기도
용인둔전초등학교,경기도
호원중학교,경기도
발곡초등학교,경기도
의정부신곡초등학교,경기도
의정부용현초등학교,경기도
의정부장암초등학교,경기도
포천중학교,경기도
성호중학교,경기도
의정부호원초등학교,경기도
제암초등학교,경기도
곡반중학교,경기도
충훈고등학교,경기도
풍동고등학교,경기도
교하고등학교,경기도
이우고등학교,경기도
당동중학교,경기도
성남양지초등학교,경기도
남양주신촌초등학교,경기도
장내중학교,경기도
평내중학교,경기도
어람초등학교,경기도
양주백석고등학교,경기도
송우중학교,경기도
송내중앙중학교,경기도
평택도곡초등학교,경기도
단원중학교,경기도
두일중학교,경기도
서호중학교,경기도
용천중학교,경기도
수주중학교,경기도
운중중학교,경기도
안현초등학교,경기도
용인한빛중학교,경기도
용인한빛초등학교,경기도
수원원일중학교,경기도
마송고등학교,경기도
동패중학교,경기도
양도중학교,경기도
용인신봉초등학교,경기도
해솔중학교,경기도
삼척고등학교,강원특별자치도
신철원고등학교,강원특별자치도
금지초등학교,전라북도
아영초등학교,전라북도
인월초등학교,전라북도
번암초등학교,전라북도
나주북초등학교,전라남도
나주중앙초등학교,전라남도
김천생명과학고등학교,경상북도
영천여자고등학교,경상북도
금락초등학교,경상북도
자인초등학교,경상북도
진량초등학교,경상북도
경주여자중학교,경상북도
계림중학교,경상북도
건천초등학교,경상북도
안강초등학교,경상북도
황성초등학교,경상북도
도송중학교,경상북도
송정여자중학교,경상북도
인동중학교,경상북도
형남중학교,경상북도
고아초등학교,경상북도
도량초등학교,경상북도
상모초등학교,경상북도
선산초등학교,경상북도
오태초등학교,경상북도
원호초등학교,경상북도
아포중학교,경상북도
상주여자중학교,경상북도
길주초등학교,경상북도
영천중앙초등학교,경상북도
부구초등학교,경상북도
관호초등학교,경상북도
왜관중앙초등학교,경상북도
대도중학교,경상북도
양학중학교,경상북도
포항여자중학교,경상북도
포항중학교,경상북도
포항항도중학교,경상북도
두호초등학교,경상북도
창포초등학교,경상북도
포항대흥초등학교,경상북도
포항동부초등학교,경상북도
포항중앙초등학교,경상북도
안동강남초등학교,경상북도
유강중학교,경상북도
상모고등학교,경상북도
선주중학교,경상북도
진평초등학교,경상북도
금장초등학교,경상북도
포항양덕초등학교,경상북도
창원공업고등학교,경상남도
진전중학교,경상남도
소토초등학교,경상남도
화제초등학교,경상남도
창원중학교,경상남도
하천초등학교,경상남도
함양중학교,경상남도
이호중학교,경기도
별가람중학교,경기도
벌원초등학교,경기도
덕이중학교,경기도
서농초등학교,경기도
이의초등학교,경기도
한숲중학교,경기도
율빛초등학교,경기도
연푸른초등학교,경기도
위례고운초등학교,경기도
송양중학교,경기도
삼성현초등학교,경상북도
광휘고등학교,경기도
화성반월중학교,경기도
위례고등학교,경기도
다산한강중학교,경기도
감일초등학교,경기도
향동고등학교,경기도
능평초등학교,경기도
상명대학교사범대학부속초등학교,서울특별시
언양초등학교,울산광역시
창현초등학교,경기도
고암중학교,경기도
명륜여자중학교,경기도
의정부중앙초등학교,경기도
대호초등학교,경기도
금촌중학교,경기도
한국호텔관광고등학교,충청북도
제천여자중학교,충청북도
금산동초등학교,충청남도
울진초등학교,경상북도
달전초등학교,경상북도
포항명도학교,경상북도
포항장원초등학교,경상북도
포항해맞이초등학교,경상북도
하귀초등학교,제주특별자치도
대정서초등학교,제주특별자치도
율천고등학교,경기도
과천갈현초등학교,경기도
퇴계원중학교,경기도
남양주송라초등학교,경기도
광산초등학교,강원특별자치도
삼척중앙초등학교,강원특별자치도
장호초등학교,강원특별자치도
두학초등학교,충청북도
백록초등학교,제주특별자치도
손양초등학교,강원특별자치도
추부초등학교,충청남도
상인중학교,대구광역시
거진중학교,강원특별자치도
하장초등학교,강원특별자치도
호산초등학교,강원특별자치도
의림여자중학교,충청북도
제천동중학교,충청북도
포두중학교,전라남도
금일중학교,전라남도
영주초등학교,경상북도
사송초등학교,경상남도
가곡고등학교,강원특별자치도
하장중학교,강원특별자치도
대사초등학교,부산광역시
양양고등학교,강원특별자치도
흥전초등학교,강원특별자치도
문창고등학교,경상북도
배화여자고등학교,서울특별시
미래산업과학고등학교,서울특별시
세명컴퓨터고등학교,서울특별시
박문중학교,인천광역시
두원공업고등학교,경기도
화정중학교,경기도
부명중학교,경기도
와동중학교,경기도
안산석수초등학교,경기도
관양중학교,경기도
안화초등학교,경기도
도둔초등학교,경기도
비룡중학교,경기도
숲속초등학교,경기도
동해삼육고등학교,강원특별자치도
양구여자고등학교,강원특별자치도
영월초등학교,강원특별자치도
단천초등학교,충청북도
신백초등학교,충청북도
신안해양과학고등학교,전라남도
망운중학교,전라남도
봉화고등학교,경상북도
청송고등학교,경상북도
거제여자상업고등학교,경상남도
거제고현중학교,경상남도
의령중학교,경상남도
궁항초등학교,경상남도
칠서초등학교,경상남도
거제중앙초등학교,경상남도
한림고등학교,제주특별자치도
곽금초등학교,제주특별자치도
성남여수초등학교,경기도
내곡초등학교,경상남도
별빛중학교,경상북도
영주가흥초등학교,경상북도
웅부중학교,경상북도
압량중학교,경상북도
석촌중학교,서울특별시
다운중학교,울산광역시
상안중학교,울산광역시
궁내초등학교,경기도
둔전초등학교,경기도
황곡초등학교,경기도
안산부곡중학교,경기도
발안중학교,경기도
와우초등학교,경기도
신철원초등학교,강원특별자치도
고금고등학교,전라남도
화목초등학교,경상북도
포항이동중학교,경상북도
의령고등학교,경상남도
악양초등학교,경상남도
새솔초등학교,경기도
송해초등학교,인천광역시
덕소중학교,경기도
이천송정초등학교,경기도
독정초등학교,경기도
용인한국외국어대학교부설고등학교,경기도
함백초등학교,강원특별자치도
동송초등학교,강원특별자치도
통리초등학교,강원특별자치도
두호남부초등학교,경상북도
학천초등학교,경상북도
좌삼초등학교,경상남도
가례초등학교,경상남도
반성초등학교,경상남도
구엄초등학교,제주특별자치도
강정초등학교,제주특별자치도
다원초등학교,경기도
한여울초등학교,경기도
교동고등학교,인천광역시
북포초등학교,인천광역시
매곡중학교,울산광역시
달천중학교,울산광역시
삼척중학교,강원특별자치도
삼척남초등학교,강원특별자치도
제천디지털전자고등학교,충청북도
조천중학교,제주특별자치도
귀덕초등학교,제주특별자치도
납읍초등학교,제주특별자치도
법환초등학교,제주특별자치도
방원중학교,서울특별시
언동중학교,경기도
이충중학교,경기도
문경여자고등학교,경상북도
경산중학교,경상북도
김천모암초등학교,경상북도
흥해남산초등학교,경상북도
귀일중학교,제주특별자치도
세화초등학교,제주특별자치도
화접중학교,경기도
송안초등학교,경기도
정선초등학교,강원특별자치도
세그루패션디자인고등학교,서울특별시
인덕학교,경기도
양양중학교,강원특별자치도
추부중학교,충청남도
장흥장평중학교,전라남도
연안초등학교,경상북도
영양중앙초등학교,경상북도
천진초등학교,강원특별자치도
근덕초등학교,강원특별자치도
왕미초등학교,충청북도
내토초등학교,충청북도
종달초등학교,제주특별자치도
율정중학교,경기도
단양소백산중학교,충청북도
고려중학교,광주광역시
예봉중학교,경기도
삼척여자고등학교,강원특별자치도
맹방초등학교,강원특별자치도
미로초등학교,강원특별자치도
선흘초등학교,제주특별자치도
다산별빛초등학교,경기도
좌천초등학교,부산광역시
해명초등학교,인천광역시
시초초등학교,충청남도
횡천초등학교,경상남도
정의여자고등학교,서울특별시
심도중학교,인천광역시
불은초등학교,인천광역시
합일초등학교,인천광역시
백령초등학교,인천광역시
진장중학교,울산광역시
고천중학교,경기도
천일초등학교,경기도
슬기초등학교,경기도
이충초등학교,경기도
화성중학교,경기도
장당초등학교,경기도
인구초등학교,강원특별자치도
논산동성초등학교,충청남도
하서초등학교,전라북도
가은초등학교,경상북도
당포초등학교,경상북도
봉화초등학교,경상북도
옥대초등학교,경상북도
거제고등학교,경상남도
거제공업고등학교,경상남도
거제중앙중학교,경상남도
거제중학교,경상남도
진목초등학교,경상남도
반성중학교,경상남도
갈육초등학교,경상남도
고전초등학교,경상남도
묵계초등학교,경상남도
북천초등학교,경상남도
쌍계초등학교,경상남도
하동초등학교,경상남도
위림초등학교,경상남도
제산초등학교,경상남도
거제장평중학교,경상남도
이도초등학교,제주특별자치도
선인국제중학교,경상남도
거제용소초등학교,경상남도
의흥중학교,대구광역시
남외초등학교,울산광역시
양일고등학교,경기도
삼송초등학교,경기도
삼리초등학교,경기도
와부초등학교,경기도
초지초등학교,경기도
이천초등학교,경기도
광성초등학교,경기도
안산대월초등학교,경기도
운광초등학교,경기도
철원여자고등학교,강원특별자치도
상평초등학교,강원특별자치도
고한초등학교,강원특별자치도
제천덕산초등학교,충청북도
전주원동초등학교,전라북도
모화초등학교,경상북도
점촌중학교,경상북도
풍기중학교,경상북도
순흥초등학교,경상북도
생비량초등학교,경상남도
차황초등학교,경상남도
사봉초등학교,경상남도
의령은광학교,경상남도
조남중학교,경기도
치동중학교,경기도
군위고등학교,대구광역시
강화초등학교,인천광역시
평동중학교,광주광역시
군포초등학교,경기도
소사중학교,경기도
송운중학교,경기도
역북초등학교,경기도
송탄중학교,경기도
신길초등학교,경기도
고한고등학교,강원특별자치도
동광산업과학고등학교,강원특별자치도
어상천초등학교,충청북도
괴목초등학교,전라북도
장흥안양중학교,전라남도
장흥남초등학교,전라남도
가은중학교,경상북도
농암초등학교,경상북도
강구초등학교,경상북도
단성고등학교,경상남도
서상고등학교,경상남도
생초초등학교,경상남도
의령초등학교,경상남도
악양중학교,경상남도
청암중학교,경상남도
가마초등학교,제주특별자치도
산마루초등학교,경기도
오륜중학교,서울특별시
대저중학교,부산광역시
강현초등학교,강원특별자치도
한송초등학교,충청북도
충주남산초등학교,충청북도
소천초등학교,경상북도
흥해중학교,경상북도
신반정보고등학교,경상남도
산청초등학교,경상남도
삼장초등학교,경상남도
원동중학교,경상남도
용덕초등학교,경상남도
정곡초등학교,경상남도
칠곡초등학교,경상남도
이반성초등학교,경상남도
표선고등학교,제주특별자치도
돈보스코학교,광주광역시
문수중학교,울산광역시
내정초등학교,경기도
용인초등학교,경기도
조원중학교,경기도
시흥능곡중학교,경기도
덕장중학교,경기도
인흥초등학교,강원특별자치도
금산여자중학교,충청남도
물야초등학교,경상북도
풍기북부초등학교,경상북도
대의초등학교,경상남도
한국뷰티고등학교,제주특별자치도
신례초등학교,제주특별자치도
태전중학교,경기도
서도고등학교,인천광역시
내가초등학교,인천광역시
하점초등학교,인천광역시
진선여자중학교,서울특별시
수명중학교,서울특별시
강화중학교,인천광역시
영흥초등학교,인천광역시
발안바이오과학고등학교,경기도
김화고등학교,강원특별자치도
현흥초등학교,경상북도
청송여자고등학교,경상북도
적량초등학교,경상남도
능실중학교,경기도
강화여자중학교,인천광역시
선원초등학교,인천광역시
당정초등학교,경기도
갈래초등학교,강원특별자치도
완도보길중학교,전라남도
진보고등학교,경상북도
점촌초등학교,경상북도
파천초등학교,경상북도
안의초등학교,경상남도
세담초등학교,경기도
임원초등학교,강원특별자치도
양양초등학교,강원특별자치도
점촌북초등학교,경상북도
신반중학교,경상남도
물메초등학교,제주특별자치도
흥산초등학교,제주특별자치도
대원외국어고등학교,서울특별시
동대초등학교,울산광역시
논산여자상업고등학교,충청남도
유석초등학교,서울특별시
동남고등학교,경기도
고천초등학교,경기도
장현초등학교,경기도
고잔초등학교,경기도
선부초등학교,경기도
안양남초등학교,경기도
소현초등학교,경기도
청석초등학교,경기도
비전초등학교,경기도
갈월중학교,경기도
삼미초등학교,경기도
성남혜은학교,경기도
성은학교,경기도
안산진흥초등학교,경기도
손곡초등학교,경기도
광숭초등학교,경기도
문발초등학교,경기도
경은학교,경기도
용하초등학교,강원특별자치도
남부초등학교,강원특별자치도
봉의초등학교,강원특별자치도
우석초등학교,강원특별자치도
강경중학교,충청남도
연무중앙초등학교,충청남도
무장초등학교,전라북도
광의초등학교,전라남도
해제중학교,전라남도
벌교중앙초등학교,전라남도
조성남초등학교,전라남도
영암서호중학교,전라남도
김천다수초등학교,경상북도
예천중학교,경상북도
거제제일고등학교,경상남도
수월초등학교,경상남도
오량초등학교,경상남도
수월중학교,경상남도
운흥초등학교,경기도
자운학교,경기도
새솔학교,경기도
용인다움학교,경기도
세천초등학교,대전광역시
성사초등학교,경기도
도심초등학교,경기도
남양주미금초등학교,경기도
남양주양정초등학교,경기도
도농초등학교,경기도
도림초등학교,경기도
별내초등학교,경기도
평내초등학교,경기도
호평초등학교,경기도
부천남초등학교,경기도
부천여월초등학교,경기도
심곡초등학교,경기도
복정초등학교,경기도
성남수정초등학교,경기도
이매초등학교,경기도
수원동신초등학교,경기도
창용초등학교,경기도
각골초등학교,경기도
군자초등학교,경기도
안산중앙초등학교,경기도
마성초등학교,경기도
보정초등학교,경기도
상갈초등학교,경기도
성복초등학교,경기도
죽전초등학교,경기도
마장초등학교,경기도
군문초등학교,경기도
소사벌초등학교,경기도
죽백초등학교,경기도
지장초등학교,경기도
팽성초등학교,경기도
왕방초등학교,경기도
지석초등학교,경기도
증포초등학교,경기도
샘모루초등학교,경기도
화성벌말초등학교,경기도
신일초등학교,경기도
안양호암초등학교,경기도
다솜초등학교,경기도
하늘초등학교,경기도
이천사동초등학교,경기도
우석중학교,강원특별자치도
근화초등학교,강원특별자치도
만천초등학교,강원특별자치도
석사초등학교,강원특별자치도
논산대건고등학교,충청남도
문경서중학교,경상북도
화개중학교,경상남도
서귀포고등학교,제주특별자치도
다원학교,경기도
무원초등학교,경기도
신능초등학교,경기도
화중초등학교,경기도
구지초등학교,경기도
영통초등학교,경기도
소래초등학교,경기도
안청중학교,경기도
민백초등학교,경기도
안양신기초등학교,경기도
설봉초등학교,경기도
현덕초등학교,경기도
화성초등학교,경기도
안녕초등학교,경기도
완산중학교,전라북도
군산미성초등학교,전라북도
장흥용산중학교,전라남도
장흥유치중학교,전라남도
금반초등학교,경상남도
산흥초등학교,대전광역시
부천신흥초등학교,경기도
부천중앙초등학교,경기도
양영초등학교,경기도
이천중학교,경기도
성곡초등학교,경기도
함백고등학교,강원특별자치도
장흥서초등학교,전라남도
법전중앙초등학교,경상북도
풍기초등학교,경상북도
연암초등학교,울산광역시
율전중학교,경기도
안산화정초등학교,경기도
안양중앙초등학교,경기도
양수초등학교,경기도
입북초등학교,경기도
남양주백봉초등학교,경기도
오산원일초등학교,경기도
예봉초등학교,경기도
응곡중학교,경기도
성수여자고등학교,강원특별자치도
자인중학교,경상북도
동로초등학교,경상북도
호서남초등학교,경상북도
안정초등학교,경상북도
하동중앙중학교,경상남도
어도초등학교,제주특별자치도
표선중학교,제주특별자치도
사북초등학교,강원특별자치도
영광염산중학교,전라남도
곰소초등학교,전라북도
한국산림과학고등학교,경상북도
문경중학교,경상북도
영주동부초등학교,경상북도
옥종중학교,경상남도
오현초등학교,경기도
점촌중앙초등학교,경상북도
영주중학교,경상북도
대이초등학교,경상북도
옥종고등학교,경상남도
노량초등학교,경상남도
갈뫼초등학교,경기도
양주덕산초등학교,경기도
문경여자중학교,경상북도
문경초등학교,경상북도
서벽초등학교,경상북도
봉현초등학교,경상북도
